Set	a	b	c	d	e	rs	rp
Set20024	0.04952219938420477	0.03235640388104832	0.10082985849922188	0.0418210511657271	0.05864349733710417	0.9999999999999998	0.9162170183942864
Set20025	0.1076955330721171	0.032748008631330205	0.03634106136518234	0.05821246467949526	0.02688518952926333	0.8999999999999998	0.8652745432630052
Set20026	0.02487122592733282	0.12467564786093965	0.085499181890769	0.07426366323163014	0.04388844926534319	0.9999999999999998	0.9877256229173189
Set20027	0.06313779743177528	0.021413712592301626	0.04597704170250183	0.03343143037014262	0.08799235225820501	0.9999999999999998	0.9869371757434291
Set20028	0.029020877626174002	0.09958016160981142	0.06398266530263275	0.04887487752656983	0.04356532261280166	0.8999999999999998	0.8611680259203367
Set20029	0.028769171204345745	0.029492930547420415	0.043359315735326365	0.0774038798457305	0.10700910830214083	0.8999999999999998	0.9438034858685787
Set20030	0.10165433279089608	0.08382074025527253	0.044024455067064094	0.05797392563513204	0.0378983275679341	0.8999999999999998	0.9429933995994693
Set20031	0.03527918619724835	0.030040608953047276	0.0348303639656361	0.07125676575650841	0.07747762117454815	0.8999999999999998	0.8732064211941007
Set20032	0.05229352926864117	0.042145948310756576	0.08088100643711382	0.08242384061044827	0.03754040270212777	0.8999999999999998	0.9418629765235403
Set20033	0.12022070826190412	0.06288075813073624	0.1778408040599807	0.030674391361215636	0.23091430837930194	0.9999999999999998	0.9958869132274007
Set20034	0.041214770344981666	0.07884992311196237	0.0792021243055564	0.11355534021555225	0.04088132544476253	0.7999999999999998	0.9452416816863103
Set20035	0.019593417397826385	0.06278705332091494	0.0909741772008601	0.04615289662018174	0.15202229879853413	0.9999999999999998	0.9679171063374331
Set20036	0.04457041204403389	0.028326135991013524	0.14321379576748516	0.11586538328882634	0.08210158282304214	0.9999999999999998	0.994084234691616
Set20037	0.03007691696354886	0.05007098286017553	0.06909168971207169	0.048404217206685196	0.08824635366377753	0.8999999999999998	0.9646085657662316
Set20038	0.11432499378738037	0.16563492096404153	0.07652331851480298	0.045639466349701174	0.02995290896159808	0.9999999999999998	0.9815067883991407
Set20039	0.10885929272853523	0.08891565466164963	0.06354432920312425	0.14589727004743236	0.04286441238013272	0.9999999999999998	0.9934351480708578
Set20040	0.12450191170640812	0.09425109314014246	0.0396757481907144	0.043802582959232894	0.10081164586314872	0.9999999999999998	0.962030008209802
Set20041	0.11184569167587666	0.06833298175016345	0.05085678206823452	0.09077095648903366	0.037973791681930935	0.9999999999999998	0.9948250918227697
Set20042	0.025361246843196183	0.08442829641961591	0.05430799532716357	0.15142884483561814	0.11139457232679129	0.9999999999999998	0.9976020352747315
Set20043	0.08129567170221119	0.05916793751077487	0.030490519831756546	0.019008279880179613	0.11686956513238944	0.9999999999999998	0.987681305685202
Set20044	0.05017582822607125	0.0362012106787285	0.04249371091165943	0.09251114748162947	0.05481045151233466	0.8999999999999998	0.8518343821605084
Set20045	0.05229516247091748	0.04707707086907276	0.07317450424938998	0.029271023197422363	0.04902752213162431	0.9999999999999998	0.9390425274164502
Set20046	0.06233803659717496	0.15551817643001675	0.10405121317202437	0.029353512879510713	0.07923492997544945	0.9999999999999998	0.9816122998774648
Set20047	0.16249061447570445	0.0902743708567525	0.3077965152601909	0.2606565843016462	0.03950055215313275	0.9999999999999998	0.993609882692726
Set20048	0.02704849159931766	0.056565608720272165	0.08907012736943332	0.032013334054027065	0.06489455231093721	0.9999999999999998	0.9798309416691612
Set20049	0.03442101204222803	0.049478826801657605	0.0347361562091798	0.0871832781537265	0.09149113425241007	0.7999999999999998	0.9151234785342656
