Set	a	b	c	d	e	rs	rp
Set20015	0.02271255265886718	0.06366415616975174	0.03902775486343135	0.173569773743244	0.0854316413384909	0.9999999999999998	0.9315970245758133
Set20016	0.03578228606368783	0.0983979995858314	0.06637533382802419	0.14356055212362318	0.03563390455062787	0.8999999999999998	0.9599770875654092
Set20017	0.0913672734219495	0.1609810885866111	0.02849167145433329	0.2489116009287251	0.04085020041260157	0.9999999999999998	0.9680099826492554
Set20018	0.3843986216134433	0.05037632897562094	0.13840016588138226	0.07365758605978312	0.23453860157270612	0.9999999999999998	0.9602037358871957
Set20019	0.03464572737671001	0.08515850526148616	0.01956436897102698	0.05805293918862309	0.14271596419571875	0.9999999999999998	0.9663430393034192
Set20020	0.11142600231839872	0.05598334130011773	0.035701517860617815	0.05030142493712375	0.019708797377655962	0.9999999999999998	0.9275045795632596
Set20021	0.026987266005423338	0.024524713192411673	0.0730869286753042	0.028483943651956056	0.04907747662961548	0.9999999999999998	0.9096254404738279
Set20022	0.15514216186788765	0.028909346796886726	0.20016927306127252	0.09297439754559444	0.04281715904725869	0.9999999999999998	0.9839789816489017
Set20023	0.07101846798918421	0.1628409119347124	0.05050090452255862	0.0907095503727432	0.03850613499641231	0.9999999999999998	0.9317170692900327
Set20024	0.053157958634931335	0.03335807919704625	0.10724804816272149	0.04396708113378289	0.05943395439214627	0.9999999999999998	0.9062625032223977
Set20025	0.11309185656965604	0.03189383980179461	0.03564543575492052	0.05922562204278681	0.024997495276434578	0.8999999999999998	0.8638688907457377
Set20026	0.023738352849308697	0.11268690017893901	0.08076532028998029	0.06570803433793204	0.044136414947444025	0.9999999999999998	0.9937648779673636
Set20027	0.06779502917264812	0.021038876711132026	0.0486931165640796	0.03405105482315007	0.09321002005377921	0.9999999999999998	0.9901546256776822
Set20028	0.03017193926488959	0.10777383461770529	0.0687108942415442	0.05041838586661207	0.044891997894358604	0.8999999999999998	0.8510060374234767
Set20029	0.02959486379160592	0.02990953875477076	0.04494155269236688	0.08271507307035164	0.116059990508804	0.8999999999999998	0.9430865812535171
Set20030	0.10600577518963439	0.08805793890715574	0.04554481939712629	0.057280526372524454	0.038550499222385626	0.8999999999999998	0.9340851554311616
Set20031	0.03679433334260185	0.031266555689417386	0.03598776718054386	0.07490980377780299	0.08400191969310344	0.8999999999999998	0.861820994631033
Set20032	0.054565026680257755	0.044514936440362085	0.08374513918199755	0.08953256931020714	0.0380854568840957	0.8999999999999998	0.9268481695960562
Set20033	0.1318213593848806	0.06763061670112969	0.1956164372855106	0.031405547450957694	0.25389847790676845	0.9999999999999998	0.99611890472885
Set20034	0.043194000771957786	0.08240304467359039	0.08474074739548121	0.11971260996530486	0.04212309233991285	0.7999999999999998	0.9388511541183477
Set20035	0.017006602420249983	0.051633709736668254	0.07594415242021857	0.04444839754316199	0.13179914970013695	0.9999999999999998	0.9544263138469502
Set20036	0.04608908980201687	0.027882780194223855	0.15100738523730217	0.12382279935707985	0.08624205365153437	0.9999999999999998	0.9940752181019856
Set20037	0.030684787985182704	0.05276149379115336	0.07127831203418145	0.04967906854148363	0.09225440053672251	0.8999999999999998	0.9586219058583747
Set20038	0.12422730523944314	0.18242416301798992	0.08227512606240261	0.048180581221764496	0.03052699784332691	0.9999999999999998	0.9808396494076298
Set20039	0.11727650741627937	0.09647741438951385	0.06824198690936323	0.1565711957536602	0.043793345070301526	0.9999999999999998	0.9949498918340954
Set20040	0.11018731364961776	0.08869794311411272	0.03974856749122779	0.03734064549280325	0.09593588732816072	0.8999999999999998	0.9379220037670735
Set20041	0.12092507851200895	0.07336782478909554	0.0528037697954965	0.09779893457727995	0.04000234602857278	0.9999999999999998	0.9940720051885236
Set20042	0.0256510775962292	0.08480711923035089	0.0564225893297442	0.155471338443395	0.11091243112095828	0.9999999999999998	0.9952101139084115
Set20043	0.08428308476661261	0.05947266180070654	0.02987211487964825	0.018056826092134992	0.11859751561332166	0.9999999999999998	0.9893155886759263
Set20044	0.05202631103314148	0.035714533243590085	0.0442036243718501	0.0978786001099543	0.056171066996555497	0.8999999999999998	0.8403402928252344
Set20045	0.054587820385820995	0.05021172506239635	0.07813799777453401	0.028326926107933748	0.051042105841033525	0.9999999999999998	0.9289417553737864
Set20046	0.06482880728003926	0.1618171222178646	0.10940980510972675	0.02962651815567119	0.07687573044194485	0.9999999999999998	0.9782892665042208
Set20047	0.17856640225926013	0.09723592341451981	0.33854161066691846	0.2894686691964351	0.04023780829880241	0.9999999999999998	0.9929304441755311
Set20048	0.027712433031803485	0.059264024395002446	0.09330522242027683	0.032715385920774276	0.06894872456659307	0.9999999999999998	0.9811564646922717
Set20049	0.03527475555299642	0.050301446159254914	0.03516180257445234	0.09095407429011737	0.09494710235711046	0.8999999999999998	0.9163266911777299
