Set	a	b	c	d	e	rs	rp
Set20025	0.10552140249998276	0.033239785401734445	0.03732533354564327	0.058087597509881794	0.027867886804147313	0.8999999999999998	0.8684588575421628
Set20026	0.025874711058391453	0.12125128375340133	0.08377604088012014	0.0727755969835221	0.043818797948642185	0.9999999999999998	0.987763662931022
Set20027	0.06257763411368522	0.02296504929648535	0.04577355089123958	0.03394396038062342	0.0860078362709209	0.9999999999999998	0.9862559785084573
Set20028	0.02901532127199269	0.09545428542895262	0.06140219399136937	0.04800915330138278	0.042983724816864854	0.8999999999999998	0.8643798755288016
Set20029	0.028962687713660284	0.029466036367764903	0.04240288507293777	0.07482796393931557	0.10243694758946886	0.8999999999999998	0.9438088393300547
Set20030	0.09820826688206552	0.081418996583277	0.04351293829989311	0.057169395413788626	0.03758104894906211	0.8999999999999998	0.9435797519912861
Set20031	0.03497878159343404	0.029623387274567037	0.03493012112023253	0.06922459586735485	0.07470116568784901	0.8999999999999998	0.8772943214583744
Set20032	0.0508617531356913	0.04093542048976584	0.07753438215234443	0.07854363661962727	0.03723150171197753	0.8999999999999998	0.9427511981555374
Set20033	0.114582593736963	0.06050370130827476	0.1691248124392154	0.030347715871557934	0.2201602367465555	0.9999999999999998	0.9956656016274115
Set20034	0.04039650269269501	0.07759414612015259	0.07729745366075014	0.11103227435729657	0.040617039214063566	0.9999999999999998	0.9483966741278863
Set20035	0.020248767421348512	0.06145686748250889	0.08856710798612921	0.04529171941182997	0.14664868417305532	0.9999999999999998	0.9683422468977018
Set20036	0.04442207401428966	0.028716052436975614	0.13921113263420415	0.11328312850063982	0.08012894885570643	0.9999999999999998	0.9940098673605833
Set20037	0.030025633035589916	0.04871707622455079	0.0676737041450357	0.04776635886936731	0.0868681979937066	0.8999999999999998	0.9662589469642402
Set20038	0.1095284100470506	0.1578667604276115	0.07386650009205642	0.045595559488905146	0.030898585387387323	0.9999999999999998	0.9807629871889084
Set20039	0.10399637673490336	0.08506912769451869	0.06095870149004545	0.1399507523881215	0.04222046988923256	0.9999999999999998	0.9921790054044688
Set20040	0.1201257530017229	0.09084159146514681	0.039316814247082554	0.043652089702106545	0.09701558805841848	0.9999999999999998	0.9636386121839466
Set20041	0.10855571378326134	0.06748283191914617	0.05045341368212308	0.08812334493522145	0.03788466975611715	0.9999999999999998	0.9955028626690628
Set20042	0.026255896641448118	0.08193031673854911	0.05294212080588523	0.14623630571229007	0.10813813579291809	0.9999999999999998	0.9975147551976861
Set20043	0.077959733207559	0.057459719768995554	0.030251972501728508	0.01929602615808057	0.11131733973635882	0.9999999999999998	0.9880547211349819
Set20044	0.05032086766063604	0.03838594156138386	0.04362369810800082	0.09217518323425078	0.0553912071297572	0.8999999999999998	0.8494060388418189
Set20045	0.052592559490510116	0.046862728493814676	0.07122362012075245	0.029264258691015455	0.048494901994525	0.9999999999999998	0.9456334141372441
Set20046	0.060651209557001984	0.1487355750886441	0.10005396832974567	0.029504190711330036	0.07655953828684803	0.9999999999999998	0.9815015085516293
Set20047	0.15305088486564022	0.08615585012769256	0.2897037524084596	0.2448496036230734	0.039489364229373325	0.9999999999999998	0.9935350997860177
Set20048	0.027735358108755825	0.055830945060390214	0.08637807249914908	0.03230289752340576	0.06374444835797666	0.9999999999999998	0.9798189244789983
Set20049	0.03503709729227622	0.04959478807166873	0.03455518945562219	0.0893766747623117	0.09040424922804613	0.8999999999999998	0.9273674723921556
