Set	a	b	c	d	e	rs	rp
Set30016	0.268201403886847	0.18487888234673044	0.12104418351234347	0.028361253479220583	0.05510702453350491	0.9999999999999998	0.9871125058457064
Set30017	0.03264933428915662	0.02268760354323951	0.12711104597616307	0.06471568019652796	0.14831081122673673	0.9999999999999998	0.9722982251557182
Set30018	0.11342909623067066	0.035003752259046284	0.07085583944208107	0.05270658493778935	0.0405022969105997	0.8999999999999998	0.9085912996651547
Set30019	0.015236210387025939	0.05147009472136799	0.023690998108095718	0.020325519972203554	0.013895577127518655	0.9999999999999998	0.8610075201880674
Set30020	0.0211367899458349	0.04945339640574875	0.03529385286176312	0.09575814206170519	0.08614179420134993	0.9999999999999998	0.980534306564116
Set30021	0.04713264658820926	0.06557317353601766	0.023287044263739287	0.017799788558421015	0.029858700766941415	0.9999999999999998	0.9663599598263748
Set30022	0.03728810138602223	0.0569202489356776	0.12395333296197797	0.08295839414356132	0.0272304133964808	0.9999999999999998	0.9717015210135518
Set30023	0.06886949956753818	0.03549455407179525	0.11159584562880909	0.1868512852734764	0.24428311870563724	0.9999999999999998	0.989438258140658
Set30024	0.01109624642031437	0.11345644494118834	0.027436930285468897	0.04914135368184058	0.07479162376833348	0.9999999999999998	0.9864248924305925
Set30025	0.06451309627814816	0.03434340032718908	0.10930342047924924	0.01596872546453454	0.14863345864798716	0.9999999999999998	0.9887276813471683
Set30026	0.015828862589098658	0.10425405465950222	0.05476919452204154	0.05802559460355605	0.136221327322961	0.9999999999999998	0.9787481070151146
Set30027	0.033847554515318734	0.0306581295011501	0.08296794212730085	0.015467466187559231	0.11128237500140337	0.9999999999999998	0.9529644511330931
Set30028	0.025027007239630028	0.10656068982780353	0.035148519127014666	0.07373651319884322	0.04172265389539187	0.9999999999999998	0.9540152175195302
Set30029	0.02639390499502936	0.1027553929868884	0.04160358836783762	0.059221624409132034	0.026740471463877258	0.9999999999999998	0.9228073983848526
Set30030	0.06753483954197848	0.1444319670811982	0.2007948334170424	0.076537005184236	0.024280610170418493	0.9999999999999998	0.9752203473319917
Set30031	0.024968249806284093	0.060006544635943126	0.03408494802382522	0.025013015141848838	0.06335438662493298	0.8999999999999998	0.9097567625855365
Set30032	0.11216350558502342	0.04055403125682966	0.22589460570105535	0.13619045801355334	0.023523898649559505	0.9999999999999998	0.9739368033999172
Set30033	0.041375429362103366	0.030023723251532797	0.018550001249107106	0.019943337089465274	0.06502326496919697	0.9999999999999998	0.9452746185221539
Set30034	0.09002333307344856	0.3147209731534296	0.02316188422229737	0.19462196007925958	0.05886125992406066	0.9999999999999998	0.9591532328325213
Set30035	0.08859601125900551	0.05993278299451399	0.014887579408759066	0.020819868365775984	0.14438409041335365	0.9999999999999998	0.9701584118329184
Set30036	0.022483188482245398	0.05485675554678615	0.06969367203388999	0.03537133729083164	0.02415898594302157	0.9999999999999998	0.9673232508193317
Set30037	0.05083136302715663	0.2003001811447941	0.12854090114211458	0.02505778429848815	0.08436471872056717	0.9999999999999998	0.9790201390483941
Set30038	0.11680655691113928	0.0641259916784418	0.039817778310857865	0.020160346727412515	0.08351552119539574	0.9999999999999998	0.9950737993441874
Set30039	0.013390011184698625	0.04418175265263469	0.07399740634629492	0.06390507975783688	0.02643601956223174	0.9999999999999998	0.9955094472007922
Set30040	0.10154351774984649	0.385769127478622	0.19150544491028654	0.046904460218547994	0.27805391423801795	0.9999999999999998	0.9943525091764569
Set30041	0.06832508993616115	0.03706510641311045	0.02869240067894341	0.016651679772638928	0.01914443150086309	0.8999999999999998	0.9010956305034523
Set30042	0.12979746220980926	0.015632050943262366	0.1755800775859231	0.04132495336975206	0.07732507553798484	0.9999999999999998	0.9919894559889801
Set30043	0.12361588130776024	0.1771259474016763	0.029317386989531125	0.028030773876894677	0.05540024314523295	0.8999999999999998	0.9439840675847561
Set30044	0.03254247286066125	0.04725882133242065	0.07672279613297306	0.012809052777165042	0.08612176086097056	0.9999999999999998	0.9908298416059321
Set30045	0.09628265192032581	0.18317459096237776	0.04579089060513297	0.3903157331387761	0.26772737297261306	0.9999999999999998	0.9898454469153044
Set30046	0.060424412806900474	0.022023233393191566	0.08643898290458496	0.046758060210230434	0.13937085961209772	0.9999999999999998	0.9693894517980215
Set30047	0.03335564908954991	0.08699235462425225	0.07132570628664547	0.13865800954210605	0.032990942715211524	0.9999999999999998	0.9560440231242578
Set30048	0.03988289568141623	0.027044510624600004	0.08526553387996394	0.07928090724684789	0.05691545389603225	0.9999999999999998	0.9889046216673526
Set30049	0.06177420144676504	0.029106301672618295	0.04821649595344879	0.02923903032196351	0.0882083266069642	0.8999999999999998	0.9600977336704368
