Set	a	b	c	d	e	rs	rp
Set30038	0.10360497075886277	0.05717377743933738	0.036586918032104676	0.020851564733450068	0.07467291751221838	0.9999999999999998	0.9939830224714166
Set30039	0.014227143594029101	0.04154538231456395	0.0670747226556212	0.05746633381132882	0.02562869360043718	0.9999999999999998	0.9966631332066208
Set30040	0.08344285697122233	0.33196247445008054	0.1575311988208964	0.04106270211223473	0.2382899264619952	0.9999999999999998	0.9917918001318397
Set30041	0.06272903283421283	0.036307190026399705	0.027730564284088044	0.01800563202565275	0.01917179439299732	0.8999999999999998	0.9112179582196844
Set30042	0.12262738937662854	0.016965611724363172	0.16870681107496255	0.04026760970330279	0.07436123264660588	0.9999999999999998	0.9908174325283002
Set30043	0.10671864899764827	0.15273536487611095	0.027367824358774384	0.02654259055615671	0.04941980941044377	0.8999999999999998	0.9439088274878124
Set30044	0.031506104066128304	0.04909864357876981	0.07749891173114665	0.013670631887930162	0.0922456707354321	0.9999999999999998	0.9954834010983602
Set30045	0.08145602110883399	0.15287156738943408	0.04095069370980531	0.32519733295043896	0.22266443167754735	0.9999999999999998	0.988920174202274
Set30046	0.053574091679543634	0.0210524346308133	0.07608616577421135	0.04143059409945049	0.12024889923080573	0.9999999999999998	0.9709503548463304
Set30047	0.030650341158232175	0.07796176668353527	0.06324978067017706	0.12178880598440578	0.03019260574922744	0.9999999999999998	0.9581708245000584
Set30048	0.037132296296076506	0.025997428361812736	0.07599510416488842	0.07017071262553243	0.051521842672394125	0.9999999999999998	0.9906902159691022
Set30049	0.05622152280216042	0.02749614904737241	0.04363367514920535	0.02758951464840398	0.079366925177762	0.8999999999999998	0.9593943733246874
