Set	a	b	c	d	e	rs	rp
Set10015	0.0494334390482003	0.09855540936584362	0.13839271776118245	0.17160735543713823	0.10421327546838577	0.9999999999999998	0.9802631101189861
Set10016	0.10442434285340108	0.08902139539868481	0.06978304089655352	0.14093535980859262	0.048110935708232994	0.9999999999999998	0.9885527477370456
Set10017	0.07759598408926849	0.271702477903483	0.06388421835447733	0.20692678202723003	0.13104590133637029	0.9999999999999998	0.9776962312142574
Set10018	0.06360888693879119	0.11126210950858595	0.05393957848193187	0.08410987402585202	0.07000459324878461	0.9999999999999998	0.9595638812205848
Set10019	0.07716376515769241	0.13262869116649512	0.035247053601020095	0.050478581602615535	0.07713097759600107	0.8999999999999998	0.9431956869452501
Set10020	0.11732014699400994	0.043944475049691345	0.11164097047676158	0.06711326778922866	0.05416923821457831	0.7999999999999998	0.8857311163250181
Set10021	0.08618693801011434	0.04260756057117421	0.05401602587110077	0.0747021038202268	0.042460134553353734	0.8999999999999998	0.95971268124567
Set10022	0.1410761223036382	0.06495469593692016	0.057680814951268755	0.12949532502076277	0.1990384743966448	0.8999999999999998	0.9504099929906339
Set10023	0.1157949392884976	0.07255618563080424	0.04141908299700181	0.04718247485451754	0.08610757526958013	0.9999999999999998	0.9801246163261966
Set10024	0.20785715948563488	0.03576079180739622	0.06281560102718142	0.16858737832998616	0.0786748570482666	0.9999999999999998	0.9653831656123252
Set10025	0.07372198496757498	0.1368516956589464	0.06861445275828681	0.044113363493835545	0.041311140710682204	0.9999999999999998	0.9058529078006469
Set10026	0.26049398197398743	0.31308610523709024	0.1238644239896124	0.16568639206677627	0.07547935771318581	0.9999999999999998	0.9902799081960509
Set10027	0.047265724679410925	0.11174513789515639	0.17952575371646917	0.11281299892269647	0.06411726108927585	0.9999999999999998	0.9599045687960291
Set10028	0.09190586355384989	0.1031376111509803	0.047372344940382116	0.06235136572302946	0.036671139047784185	0.8999999999999998	0.9228666066563017
Set10029	0.0631901119906142	0.17467025082400944	0.10070501063875692	0.04283089636328419	0.11406052457946658	0.9999999999999998	0.9757044064778019
Set10030	0.06586141500341125	0.24789664531880984	0.19619344354428947	0.11977375883910446	0.07322603654842419	0.9999999999999998	0.9709342149784557
Set10031	0.26081487899265776	0.21643390843084698	0.16130314637092436	0.10327914806674787	0.10549290576801018	0.8999999999999998	0.9699538792346649
Set10032	0.1264870083987184	0.07339550073394707	0.06031730340386343	0.07890225026515085	0.11932871448811078	0.9999999999999998	0.9587887552670438
Set10033	0.31898262508881414	0.06191889836255371	0.1958144653371242	0.2225831167233171	0.12022018176001692	0.9999999999999998	0.9894586251676809
Set10034	0.07334076058245098	0.04001590782129327	0.08408126194249932	0.12000803904237956	0.0472266925431053	0.8999999999999998	0.9382402581831376
Set10035	0.08052731704650751	0.11168342475470161	0.14712311761725594	0.06250326659795746	0.11089593856075142	0.9999999999999998	0.9745217799233294
Set10036	0.040585270327347156	0.05919157366717087	0.05019299520720355	0.08732575066203807	0.06272056279330795	0.7999999999999998	0.8381261342236908
Set10037	0.16332039358713335	0.05387906004659304	0.1738135101080983	0.09996304705935666	0.06745071503354838	0.8999999999999998	0.9404020123308104
Set10038	0.03710870983235004	0.10609104423589466	0.059462096910405826	0.0524843983909985	0.11573709389744069	0.8999999999999998	0.9299382596728821
Set10039	0.20904135567020765	0.10181854556292191	0.08000712511241115	0.15439984671780937	0.050348774214206804	0.9999999999999998	0.9828550985812519
Set10040	0.05692202922759282	0.10132073083451631	0.08723748335103765	0.07505732892640316	0.057108456341468106	0.5999999999999999	0.7092732234408381
Set10041	0.15423157957581313	0.10366162175857918	0.11672980722543524	0.06838392116813552	0.07784183069839434	0.9999999999999998	0.9778207489647592
Set10042	0.03597989921359135	0.05449297701928213	0.04522767871519706	0.1211009329661108	0.08630473973200725	0.9999999999999998	0.9566802658595941
Set10043	0.05454766061863903	0.06335935406897653	0.054827092088030605	0.07926604078637833	0.04243214768500281	0.8999999999999998	0.8588172901443597
Set10044	0.1058426100990727	0.12004231855251235	0.0779162161581729	0.047847007400887764	0.035295811848775394	0.9999999999999998	0.9906029105138825
Set10045	0.08460293622656367	0.04700898795295938	0.07981859359056565	0.036668350577942044	0.046835721457085144	0.8999999999999998	0.9050059637143388
Set10046	0.052310707323494965	0.08122689185856014	0.0633393884708382	0.04451847646885709	0.07974413850518891	0.8999999999999998	0.8198246846686411
Set10047	0.14203302225321035	0.10151899218176552	0.08110628450520241	0.06438659388499335	0.05462049886849407	0.9999999999999998	0.965544782833467
Set10048	0.06377674672608424	0.03665802953691144	0.09623648243878702	0.12034355092200333	0.07912287180033717	0.8999999999999998	0.9100964311264479
Set10049	0.043353062715458246	0.0792697256594389	0.09606702133467704	0.04504356788720165	0.0721872251139507	0.8999999999999998	0.9604365621317469
