Set	a	b	c	d	e	rs	rp
Set40038	0.11787547116761554	0.03037305707639182	0.04811807526269529	0.01212348736392177	0.08790134443808495	0.9999999999999998	0.9865490506003697
Set40039	0.05751328936681277	0.04455998968357633	0.08394170682278168	0.0285329421206707	0.023777120895052017	0.9999999999999998	0.9720672316586935
Set40040	0.10731761020400954	0.035939625732410274	0.1516047386809538	0.05824418019279809	0.020083024181054343	0.9999999999999998	0.9762557044591634
Set40041	0.08730335991295823	0.06072024222707528	0.036447788693764416	0.02033289089051904	0.13155686690318802	0.9999999999999998	0.9829957388024599
Set40042	0.0066802154226279775	0.014724399038177682	0.028613432608771583	0.045156105828619064	0.06031476166231786	0.9999999999999998	0.9933184786020435
Set40043	0.0816177677633324	0.13301058927452836	0.018552317018915798	0.025403418183314486	0.05299610328495763	0.9999999999999998	0.9647488185030674
Set40044	0.1393903727392577	0.19745521199931626	0.08810630617600546	0.01179866684523101	0.037436765392766636	0.9999999999999998	0.9922157934117746
Set40045	0.017699359724399066	0.0896922116766371	0.0352075711024461	0.05738802038576485	0.06778815701536434	0.9999999999999998	0.9955611023889024
Set40046	0.021196694269797756	0.08168079961441199	0.04472681008851043	0.061003727807310115	0.11116366299544422	0.9999999999999998	0.9951953321793379
Set40047	0.039550324817764215	0.07034897226902881	0.08771680521849268	0.04570658112823145	0.01952822760275652	0.9999999999999998	0.9885715216114107
Set40048	0.09431938909959592	0.05780839875176125	0.13514630710632125	0.21482817033108303	0.01595736211328669	0.9999999999999998	0.9856695942837482
Set40049	0.06829717503959265	0.01298891873902841	0.030103046399459488	0.10549527399802394	0.03739452782470232	0.9999999999999998	0.9663215947834787
