Set	a	b	c	d	e	rs	rp
Set40015	0.017875339548901414	0.12875041570159285	0.03472348848083873	0.07290069614788641	0.15500086679028935	0.9999999999999998	0.9862227202712984
Set40016	0.02768052967894641	0.013244292390027446	0.053235430150253116	0.15136958552538293	0.09307213073163811	0.9999999999999998	0.9693957440706812
Set40017	0.048421278528780975	0.08600365968537671	0.12270522157096853	0.01899603658901594	0.02792423310117842	0.9999999999999998	0.9727673880029862
Set40018	0.02194168457551493	0.013992628358762471	0.07707817798092254	0.1629618756691763	0.04742462993926866	0.9999999999999998	0.9270105775303585
Set40019	0.016370769638894167	0.029516904761395457	0.06502791293204147	0.1110189758938479	0.16345640618256252	0.9999999999999998	0.9796373354005619
Set40020	0.036346722416143784	0.08439196228340484	0.020168798884350414	0.022846398132148504	0.05515790651821528	0.9999999999999998	0.9556489710089204
Set40021	0.11167812888971596	0.03150089880748097	0.05191234734499006	0.017629241580825128	0.07131019699609309	0.9999999999999998	0.9789052708457282
Set40022	0.10087313999918335	0.060870124251255375	0.01805270700631678	0.031305204870159975	0.059963680705698685	0.8999999999999998	0.9611138738394318
Set40023	0.08094186392556513	0.01610977616499165	0.025739282724888124	0.07025570728817432	0.026062020541593456	0.8999999999999998	0.9310408392774535
Set40024	0.07284477753549046	0.11091417330786646	0.030028075601140514	0.04371967828562895	0.01630051075787098	0.9999999999999998	0.9725194533227299
Set40025	0.01655552726488374	0.032138248265920266	0.0617365535417882	0.08071553757243777	0.12971534408269692	0.9999999999999998	0.9799614915091217
Set40026	0.018534483113926026	0.07082416853126172	0.0375413716405989	0.05401568890809327	0.021395788788894476	0.9999999999999998	0.9803874670184252
Set40027	0.015890508755403543	0.11942701551710244	0.09595409840326141	0.05450982091150758	0.04221496693812932	0.9999999999999998	0.9886339918569771
Set40028	0.019983653978281724	0.07941475786574637	0.11626767731821142	0.029505967570508718	0.04556678148475879	0.9999999999999998	0.9687190887146238
Set40029	0.024020932833028308	0.13459443675395455	0.0513942482573756	0.08807368803852811	0.014423337140610504	0.9999999999999998	0.9739971239612333
Set40030	0.08842864099964443	0.01686136503864144	0.029375821831832627	0.05498320670869561	0.1447280342494901	0.9999999999999998	0.9680175194556447
Set40031	0.013726089792902463	0.04039655202024561	0.06583612910619174	0.1307966304007856	0.026525312214456975	0.9999999999999998	0.9330539160532546
Set40032	0.03245420978340596	0.009788364608163014	0.021064370307882774	0.08675764812030762	0.05176909554521669	0.9999999999999998	0.9661553015024473
Set40033	0.1190843460631642	0.06651702663092596	0.01699759747981011	0.04236245708541475	0.18194030174510978	0.9999999999999998	0.9763852578106941
Set40034	0.06212752615075767	0.02759911692325534	0.08763470173784882	0.05028554353103798	0.01561442913455724	0.9999999999999998	0.9922619607152998
Set40035	0.05161316459644649	0.024990561864874028	0.02009856128319709	0.09491864864497213	0.06870516957250794	0.9999999999999998	0.9830791856100264
Set40036	0.028985612196315902	0.013111628012578813	0.020893239043302092	0.037424318120366507	0.054043434803099366	0.9999999999999998	0.984729469195587
Set40037	0.0760315625093747	0.057774052211917226	0.12306313076427422	0.02270471660085771	0.18868841765003797	0.9999999999999998	0.977144397311704
Set40038	0.10520550500779124	0.028764902767706158	0.043615684720307635	0.012026561036049599	0.07839621101059235	0.9999999999999998	0.9864790130003285
Set40039	0.052737528351474494	0.04027444911723421	0.07598646123112152	0.026422293266846753	0.022523620500456087	0.9999999999999998	0.971056182116327
Set40040	0.09567412177955159	0.03320523872198222	0.135018407613967	0.05326750324884433	0.019350601015374558	0.9999999999999998	0.9766725372025534
Set40041	0.08702677939646442	0.06226336652521425	0.03542946162137761	0.020151987273337668	0.13272070398959523	0.9999999999999998	0.9825398670849206
Set40042	0.008073816094273156	0.014939810851210211	0.02715638367185369	0.04282707435776334	0.0554492930042223	0.9999999999999998	0.9923242770090309
Set40043	0.08483613571489612	0.13410288346949195	0.017387008651991498	0.025154008950236117	0.05281797610886951	0.9999999999999998	0.9690641110299493
Set40044	0.12606457043960484	0.17738203169388	0.08059271275478364	0.012340135184509271	0.035724664070695966	0.9999999999999998	0.9926707303541533
Set40045	0.016650466445256362	0.07972011298251047	0.0321921124399972	0.051127407164953675	0.061117968080518725	0.9999999999999998	0.9966772439980571
Set40046	0.019425642961712786	0.07592123932790551	0.04033439520490345	0.05505432469923288	0.10561089402251789	0.9999999999999998	0.9926795774383951
Set40047	0.03567643768471118	0.06254408081383267	0.07921987112633433	0.041017937915661884	0.01905576677895704	0.9999999999999998	0.9871665079293422
Set40048	0.0955659273747742	0.056055098379847235	0.13870305987194498	0.20142505331930938	0.01653517597837917	0.9999999999999998	0.9946845851535797
Set40049	0.06346578722679375	0.013028024219667866	0.028603093014573755	0.09724372179621488	0.03572797782824633	0.9999999999999998	0.9677083526828628
